2,5,7,1,3,4,6,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2,3,5,7,8,9,10,11,14,15,17,18,4,6,12,13,16,19,20
1,2,3,5,6,7,9,10,16,14,15,8,11,12,13,18,19,4,17,20
2,5,6,10,11,1,8,9,3,4,7,12,13,14,15,16,17,18,19,20
1,2,5,8,10,12,13,14,16,17,18,3,4,6,7,9,11,15,19,20
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,18,19,10,17,20
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2,3,6,11,12,13,16,10,15,4,5,9,8,14,17,7,18,19,20
1,2,3,4,5,6,7,8,9,12,13,16,17,18,20,10,11,14,15,19
1,4,5,7,3,10,11,12,13,2,6,14,15,16,17,18,19,8,9,20
1,2,3,4,7,13,12,11,9,8,14,5,6,10,15,16,17,19,18,20
5,2,1,3,7,11,12,10,13,4,8,14,15,16,17,18,19,6,9,20
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2,3,4,5,9,10,17,8,7,15,16,6,11,12,13,14,19,18,20
3,4,8,16,1,2,9,10,13,14,15,5,6,7,11,12,17,18,19,20
3,4,1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2,4,5,12,13,17,18,3,6,7,8,9,10,11,14,15,16,19,20
12,13,4,11,1,3,5,17,18,6,7,8,16,2,9,15,14,19,10,20
1,2,4,3,6,9,5,7,8,10,11,12,13,14,15,16,17,18,19,20
1,2,3,4,7,8,9,12,13,14,16,18,5,6,10,11,15,17,19,20
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2,3,4,5,6,7,8,9,11,12,15,10,13,14,17,18,16,19,20
1,2,3,4,6,7,8,10,11,12,13,14,15,16,17,18,5,9,19,20
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2,3,6,5,11,12,13,14,16,17,20,4,8,9,15,7,18,19,10
1,2,3,4,6,10,11,12,5,7,8,9,13,14,15,16,17,18,19,20
1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,4,20
2,13,18,20,1,12,14,6,7,3,4,5,9,10,16,17,15,8,11,19
1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,6,19,20
1,2,3,4,5,6,7,8,9,17,19,12,13,18,10,11,14,15,16,20
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,3,20
2,1,3,4,7,6,8,10,11,13,14,15,9,18,19,5,16,12,17,20
1,2,4,6,12,13,14,15,16,18,3,5,7,8,10,11,17,19,9,20
9,10,1,4,3,13,14,15,18,2,5,6,7,11,16,12,17,19,8,20
1,2,3,5,6,7,8,9,11,12,13,14,16,17,18,4,10,15,19,20
1,3,5,6,9,11,12,2,4,7,8,13,14,15,16,17,18,19,10,20
1,2,3,4,5,6,8,9,10,12,13,14,15,16,17,18,7,11,19,20
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2,3,4,5,6,9,10,14,15,18,7,11,12,13,16,17,19,8,20
3,15,1,6,9,10,2,4,11,12,13,5,7,8,14,16,17,18,19,20
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2,1,19,14,15,13,11,4,8,9,5,6,7,10,12,16,17,18,3,20
1,2,3,4,5,8,9,11,12,13,14,15,16,17,18,6,7,10,19,20
1,2,3,5,6,8,9,10,11,12,13,14,15,16,4,7,18,19,20,17
1,2,3,4,5,6,7,13,12,8,9,10,11,14,15,16,17,18,19,20
1,18,6,2,3,13,14,10,5,7,8,12,4,19,11,15,16,9,17,20
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3,8,10,7,5,2,11,6,9,12,13,14,15,16,17,18,19,20,4
2,3,10,1,5,7,8,9,11,12,13,14,15,16,17,18,19,4,6,20
3,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
7,1,2,3,4,5,6,8,10,12,13,14,15,16,17,18,19,9,11,20
1,2,3,4,5,7,9,13,6,8,10,11,12,14,15,16,17,18,19,20
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2,5,10,1,3,4,7,11,12,6,9,15,16,17,18,19,20,8,13,14
11,3,1,2,6,13,14,12,8,10,5,7,9,15,16,17,18,19,4,20
1,2,4,7,11,16,17,18,5,8,9,10,12,13,14,15,3,6,19,20
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
6,5,3,1,2,16,17,18,19,10,11,9,4,12,13,14,15,7,8,20
1,5,7,8,9,10,15,14,11,2,3,6,12,13,16,17,18,19,20,4
1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,7,20
1,3,4,5,6,11,13,14,2,7,8,9,10,12,15,16,17,18,19,20
2,3,7,9,12,14,1,4,5,6,8,11,13,15,16,17,18,19,10,20
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,5,1,2,7,8,9,13,15,16,4,6,12,14,17,11,18,19,10,20
1,4,6,3,2,5,7,9,11,8,13,14,16,17,10,15,19,12,18,20
3,2,1,5,7,6,10,11,14,8,9,15,17,18,4,13,12,16,19,20
1,2,8,6,9,10,4,15,14,3,7,16,17,18,5,11,12,13,19,20
