1,2,3,5,7,16,13,9,4,8,15,14,18,20,11,6,12,17,19,10
1,2,7,10,4,8,12,9,3,5,6,17,18,19,20,11,13,15,14,16
5,7,3,8,20,17,18,10,2,13,14,11,9,15,1,4,6,19,16,12
1,5,6,10,2,9,16,4,3,7,14,20,18,19,8,11,12,15,17,13
20,6,5,11,2,10,9,12,7,8,1,4,3,13,14,15,16,17,18,19
4,9,6,19,15,11,20,13,3,1,5,18,16,17,14,2,7,8,10,12
3,10,7,8,4,6,13,9,5,19,12,20,16,11,2,15,1,14,17,18
1,2,3,5,9,12,13,18,8,11,14,15,16,20,6,7,4,17,19,10
2,3,4,5,6,7,8,9,12,14,16,17,19,18,1,10,11,15,20,13
3,11,12,16,13,14,15,10,7,18,2,8,1,19,6,4,5,9,20,17
1,2,3,4,16,8,9,5,6,12,7,17,19,18,13,10,11,14,15,20
4,11,10,1,13,12,20,7,14,15,16,17,3,19,5,6,18,2,8,9
1,13,7,4,2,3,14,19,15,17,12,9,8,16,20,11,18,10,6,5
5,19,2,7,4,6,12,11,1,10,16,15,14,13,17,9,20,8,18,3
14,15,16,17,18,19,20,1,9,13,2,6,11,8,3,10,4,5,12,7
1,2,3,4,9,5,17,10,8,7,14,15,16,19,11,12,13,6,18,20
1,2,3,4,16,8,9,5,6,12,7,17,19,18,13,10,11,14,15,20
4,10,12,5,11,20,3,17,7,19,16,13,1,15,9,2,6,14,18,8
3,13,8,9,17,11,14,19,12,10,6,7,1,2,4,5,15,16,18,20
1,2,3,4,16,8,9,5,6,12,7,17,19,18,13,10,11,14,15,20
2,1,4,9,3,19,13,20,8,6,14,16,15,5,7,10,11,12,17,18
1,2,3,4,7,8,13,18,16,12,14,9,19,20,5,6,10,11,15,17
1,2,3,5,11,6,12,8,10,9,4,15,16,18,19,20,7,17,13,14
1,2,4,7,9,13,15,17,3,5,6,12,16,14,11,8,10,20,18,19
1,2,3,4,6,7,8,9,13,16,20,10,11,12,14,15,17,18,19,5
