9,5,6,14,16,13,1,2,3,8,10,11,12,17,19,4,7,15,18,20
17,6,4,13,16,15,10,11,18,1,19,9,12,3,20,5,8,2,7,14
1,4,5,8,11,2,20,7,13,17,18,14,3,6,19,9,10,12,15,16
5,12,13,14,1,3,17,10,19,15,16,18,2,7,8,4,6,9,11,20
1,16,3,2,18,11,9,10,15,5,8,7,6,19,4,14,17,13,12,20
16,8,18,20,19,10,12,13,1,2,11,9,4,5,14,7,15,17,3,6
10,15,12,16,11,20,5,6,2,18,19,7,4,3,8,9,17,13,14,1
4,14,10,9,13,12,11,8,18,15,6,17,20,3,7,5,2,19,16,1
1,2,3,4,5,6,7,9,10,11,12,13,14,15,17,8,19,20,16,18
3,1,2,5,6,11,13,14,19,16,17,18,7,8,9,12,10,15,4,20
10,1,16,18,3,4,5,9,6,13,19,15,2,7,8,12,11,14,17,20
8,15,16,18,11,13,4,5,12,14,10,3,17,9,6,7,1,2,20,19
18,12,6,7,10,9,15,17,5,2,11,3,4,14,19,16,8,13,1,20
1,2,3,4,5,6,7,8,10,11,12,13,14,15,17,18,19,20,9,16
11,13,14,16,17,8,15,5,6,1,2,3,4,7,9,10,12,18,19,20
1,16,17,8,12,15,20,5,4,7,3,11,2,10,9,18,6,19,14,13
2,4,7,10,13,14,17,18,3,6,8,9,1,5,11,12,16,15,19,20
1,4,7,19,20,5,6,10,12,11,14,16,2,3,8,9,17,15,18,13
19,17,16,5,14,2,1,4,6,8,15,10,18,11,12,13,3,7,9,20
18,14,9,8,11,19,20,1,2,3,4,7,10,12,13,15,16,17,5,6
10,13,6,12,1,5,2,3,16,18,4,8,9,7,14,17,15,11,20,19
1,2,7,10,12,17,4,8,9,11,13,14,18,16,19,20,5,6,15,3
3,4,6,10,1,2,7,8,14,16,9,13,15,19,5,20,17,18,12,11
13,14,16,4,5,19,20,3,7,1,2,6,8,15,18,9,10,11,12,17
1,2,3,4,6,8,15,17,14,13,12,11,7,10,9,19,18,16,20,5
1,5,3,16,4,6,9,13,10,19,14,11,12,8,2,15,17,18,7,20
8,12,17,3,13,14,15,11,4,6,5,1,16,19,20,7,9,2,18,10
1,2,3,4,11,18,19,12,5,13,20,14,16,9,10,15,7,8,17,6
14,11,6,4,12,8,18,3,15,10,16,9,7,19,5,13,17,1,2,20
10,2,5,11,20,15,13,14,18,16,12,4,8,6,19,3,7,17,1,9
7,2,6,11,18,8,9,3,5,14,12,13,10,16,17,19,4,1,15,20
1,9,5,6,10,11,16,17,15,8,4,2,3,7,20,14,19,18,12,13
16,15,8,6,17,18,1,2,3,4,13,14,20,11,12,5,7,9,10,19
7,1,3,2,5,6,8,13,14,16,19,4,9,12,17,20,11,15,10,18
1,2,4,5,6,8,9,13,15,16,19,3,11,14,18,20,7,12,17,10
15,17,14,7,18,13,5,19,3,10,1,8,9,4,2,6,11,12,20,16
1,5,6,13,14,10,12,15,16,18,19,20,11,2,3,4,7,8,9,17
3,7,14,6,13,1,2,4,19,15,5,11,8,9,16,18,17,10,12,20
11,2,9,12,3,4,1,5,15,17,19,20,7,10,14,16,8,6,13,18
1,2,11,15,12,14,18,16,17,19,6,8,3,5,9,13,20,4,10,7
12,19,2,6,13,1,3,7,14,16,17,15,9,10,11,18,8,20,4,5
7,8,2,3,1,19,10,16,5,9,4,11,12,18,6,15,17,13,14,20
6,7,3,19,17,12,18,14,20,4,5,10,13,2,9,11,8,1,15,16
1,2,6,3,15,18,20,19,4,8,17,14,7,9,10,11,16,12,5,13
4,16,17,8,12,6,20,10,15,11,7,13,14,9,19,1,2,3,5,18
1,2,4,13,16,15,3,9,11,10,12,6,8,7,20,19,5,14,17,18
8,9,18,19,12,13,16,15,10,3,4,11,7,6,14,17,1,5,2,20
1,3,5,9,8,13,14,7,12,16,17,15,18,20,11,10,2,4,6,19
19,1,18,10,16,12,14,11,15,8,4,17,2,6,7,9,5,20,3,13
2,7,12,13,16,18,17,19,1,3,4,5,8,9,10,11,14,15,6,20
