6,8,10,19,13,14,1,2,3,12,11,16,7,4,15,20,5,9,17,18
6,17,1,4,11,7,3,18,19,10,13,12,9,14,15,5,8,20,2,16
1,8,11,4,5,17,18,13,3,6,12,9,10,15,16,2,7,19,20,14
1,2,3,5,7,12,13,14,15,16,17,18,19,4,6,8,9,10,11,20
1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,4
18,20,8,16,19,13,1,2,15,17,14,12,3,6,5,4,7,11,9,10
10,15,12,1,8,3,7,4,11,16,2,20,13,14,19,9,18,5,6,17
4,13,12,2,14,18,1,15,5,11,17,6,19,16,3,8,9,10,7,20
17,1,6,7,8,4,10,9,2,3,13,11,14,15,19,20,16,18,5,12
1,2,3,5,6,14,15,11,13,16,17,18,4,7,8,9,10,12,19,20
1,16,18,6,9,4,3,5,13,17,15,2,19,12,11,14,7,8,10,20
16,15,8,18,4,5,13,11,20,12,17,10,3,9,14,19,7,6,2,1
18,19,14,4,11,10,9,12,20,17,15,8,13,5,2,16,6,7,3,1
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
8,9,10,15,2,1,7,5,6,13,14,11,12,16,17,18,19,3,4,20
16,17,1,2,5,8,12,15,7,3,6,11,18,19,4,9,10,13,14,20
18,2,3,4,5,7,10,12,11,1,6,8,9,13,14,15,16,17,19,20
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
14,18,10,19,6,4,5,2,1,17,15,12,11,8,20,7,16,9,3,13
1,2,3,4,7,8,9,11,12,13,14,15,16,17,18,19,20,5,6,10
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2,3,4,6,7,8,9,10,11,12,13,15,16,17,18,19,5,20,14
5,4,18,15,17,3,20,14,13,19,16,8,6,12,11,10,9,2,1,7
15,17,6,8,19,9,10,20,18,11,14,1,16,5,2,3,4,13,7,12
1,5,3,4,6,15,14,12,10,18,17,11,16,2,7,19,20,8,9,13
14,13,12,3,17,11,18,2,19,16,4,6,1,15,5,9,7,8,20,10
1,2,3,4,5,11,13,14,15,17,18,19,12,6,7,8,9,10,16,20
8,3,14,11,12,10,15,7,18,6,4,17,16,19,13,2,1,5,20,9
10,2,5,9,11,15,14,16,12,19,20,1,8,6,13,3,17,7,4,18
18,8,9,5,6,2,15,12,13,20,17,1,7,11,4,19,16,3,10,14
1,2,3,5,6,8,9,10,11,14,15,16,17,18,19,7,12,13,4,20
8,15,6,2,1,16,4,17,18,11,12,5,7,10,9,20,13,14,3,19
1,3,2,16,19,20,14,9,15,11,13,8,7,12,6,5,18,10,4,17
13,15,2,3,6,7,9,16,5,4,19,14,17,18,20,12,11,8,1,10
14,1,18,13,17,5,19,7,10,2,11,16,3,15,4,6,9,20,8,12
14,13,6,12,10,5,11,1,2,15,16,7,18,19,20,3,4,8,9,17
3,6,14,11,1,7,2,20,18,15,8,19,5,13,4,16,12,10,9,17
12,3,4,11,2,9,1,10,17,8,18,16,14,19,20,6,15,5,7,13
17,19,14,12,11,15,16,1,2,3,5,20,10,4,18,7,8,6,9,13
12,2,6,3,7,19,13,14,16,17,1,9,15,10,11,18,4,5,8,20
1,2,3,7,8,10,16,11,5,9,12,15,17,19,4,6,13,14,18,20
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2,6,7,9,10,11,13,14,17,18,19,3,5,12,15,16,4,8,20
15,1,2,3,4,8,12,6,16,17,13,18,5,11,7,14,19,9,10,20
1,2,3,4,7,8,9,11,13,15,16,19,6,5,10,12,14,17,18,20
6,5,1,16,15,19,18,13,12,11,4,7,9,8,10,14,3,2,17,20
20,8,13,14,1,2,3,7,10,11,15,16,17,4,5,6,9,12,18,19
19,18,1,16,12,9,17,2,11,5,20,14,8,6,10,15,4,7,3,13
20,9,10,11,14,17,19,12,13,18,5,4,2,15,3,6,1,8,7,16
