1,5,9,6,16,14,11,12,13,19,8,10,2,3,4,7,15,17,18,20
6,17,1,5,8,13,11,19,10,16,15,7,4,3,9,12,2,18,20,14
8,11,1,4,5,2,20,17,18,19,3,6,7,13,14,15,16,9,10,12
5,1,3,8,19,12,10,17,7,13,14,2,15,16,18,20,9,11,6,4
1,2,3,16,18,5,8,6,7,9,10,15,13,11,14,19,20,4,12,17
16,8,18,20,19,12,10,13,11,14,4,5,7,15,17,3,6,9,1,2
10,5,2,11,16,6,20,1,3,8,4,7,12,15,13,14,17,18,19,9
4,14,18,12,13,3,7,11,8,5,15,6,17,19,2,10,9,20,1,16
2,3,4,6,9,10,11,13,14,15,17,19,20,1,7,8,5,12,16,18
1,2,3,5,6,14,16,17,20,18,11,13,15,10,7,8,19,4,9,12
1,3,4,2,5,6,9,16,18,13,15,10,20,19,11,17,12,7,8,14
8,18,15,16,13,11,4,5,12,20,1,2,6,7,14,3,10,17,9,19
3,4,14,16,19,11,2,5,10,9,1,12,7,6,8,13,18,15,17,20
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2,4,5,8,11,16,17,15,12,20,6,7,3,18,13,14,19,9,10
9,13,14,17,18,1,2,3,4,5,6,7,8,10,11,12,15,16,19,20
1,2,3,4,7,11,14,19,20,5,6,10,12,8,9,16,17,18,15,13
5,14,19,13,1,2,4,6,8,15,17,16,10,18,11,12,20,3,7,9
1,2,3,4,9,8,11,14,18,19,20,15,16,17,10,12,13,7,5,6
2,3,5,6,10,13,12,14,16,18,1,4,7,8,9,15,17,20,11,19
1,2,3,7,10,12,17,15,16,19,18,5,6,11,13,14,8,9,4,20
16,8,14,9,10,6,7,3,4,1,2,13,15,11,19,20,17,18,12,5
1,2,3,4,5,6,8,9,10,13,14,15,16,17,18,19,20,7,11,12
1,2,3,5,6,8,15,17,19,20,4,7,13,12,14,11,18,9,10,16
3,5,4,16,1,9,6,13,10,11,19,12,14,15,8,18,7,17,2,20
12,17,3,11,13,15,14,1,5,4,6,16,19,8,9,18,2,20,7,10
1,2,3,4,5,11,13,19,18,14,16,12,20,15,9,10,7,8,17,6
1,2,11,14,12,8,19,13,17,4,6,18,10,15,7,9,16,3,20,5
2,5,10,11,9,15,20,7,16,14,1,4,13,12,18,19,6,8,17,3
2,4,7,10,14,1,3,5,6,8,9,11,12,13,16,17,18,19,20,15
1,9,5,6,15,14,19,10,11,2,3,8,16,17,12,13,20,7,4,18
16,4,8,15,17,18,1,2,6,3,11,12,13,14,5,7,10,9,20,19
1,3,2,7,8,19,16,13,5,6,14,12,17,20,4,9,11,15,10,18
1,2,3,4,5,6,7,8,9,11,13,14,15,16,18,19,20,10,12,17
1,5,7,14,19,8,10,4,15,17,3,9,13,18,2,11,20,6,12,16
1,5,6,13,14,11,12,15,18,19,3,4,7,2,10,20,16,8,9,17
1,2,4,7,3,6,14,11,13,19,8,9,5,15,20,18,10,12,16,17
1,2,3,4,5,10,12,11,9,19,20,15,17,13,14,16,8,6,7,18
11,15,12,14,1,2,3,6,8,18,16,17,19,4,10,5,9,13,20,7
12,2,6,7,3,13,14,19,16,17,15,1,9,20,18,10,11,4,5,8
1,2,3,7,8,19,10,16,4,5,9,20,11,13,14,6,12,18,15,17
6,7,2,3,1,4,5,19,12,17,10,13,20,14,18,11,9,8,15,16
1,2,3,6,4,15,18,20,10,11,7,9,14,17,19,8,16,5,13,12
10,16,17,20,6,11,7,8,12,4,13,14,15,1,2,3,18,19,5,9
1,3,4,2,13,15,16,11,9,10,12,20,8,6,7,5,14,19,18,17
2,11,4,10,18,15,16,12,13,19,7,14,17,6,1,5,8,9,3,20
1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,20,19,6
19,18,10,16,1,8,14,17,4,2,6,7,11,9,12,15,3,5,20,13
1,2,4,5,3,8,9,10,11,14,12,13,16,18,17,20,6,7,19,15
