6,1,2,3,13,14,8,12,11,19,5,10,16,9,7,15,17,4,18,20
17,1,7,11,3,6,13,4,18,12,9,16,19,5,2,10,15,14,8,20
1,4,8,5,3,11,6,2,13,9,17,12,10,7,18,15,16,14,19,20
1,2,3,5,7,12,13,14,15,16,18,10,19,4,17,6,8,9,11,20
1,2,3,5,6,7,8,9,11,12,13,14,15,10,16,17,18,19,20,4
1,2,8,3,18,13,16,6,5,4,20,19,15,12,7,14,17,9,11,10
1,10,15,12,11,2,3,8,16,7,4,20,5,13,14,9,19,18,17,6
4,2,1,13,12,5,14,6,11,3,18,15,8,17,7,19,16,9,10,20
1,6,4,7,2,8,3,10,9,17,11,13,5,14,15,12,16,19,20,18
1,2,3,5,6,14,11,13,16,17,15,4,7,8,19,18,9,10,12,20
1,6,4,3,5,9,2,16,18,13,7,15,12,11,8,17,10,14,19,20
16,15,8,13,11,4,5,18,12,3,7,20,17,2,1,6,14,10,9,19
14,4,11,12,17,15,18,3,19,10,9,5,2,8,6,1,20,13,7,16
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2,1,8,9,10,5,7,6,15,3,13,11,4,14,12,16,17,18,19,20
16,17,1,2,5,15,8,12,7,3,6,18,19,13,11,4,14,9,10,20
18,2,4,5,7,12,3,11,15,6,8,10,1,9,13,14,16,19,17,20
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4,2,1,6,5,10,14,18,8,3,19,7,12,11,15,17,9,16,13,20
1,2,3,4,7,8,9,11,12,13,5,14,6,15,16,10,17,18,19,20
1,2,3,5,6,8,9,10,4,12,11,7,14,16,15,13,17,18,19,20
1,2,3,7,8,9,10,11,5,13,4,6,14,15,16,12,17,18,19,20
1,6,7,2,9,3,10,4,13,8,16,11,19,12,14,15,5,17,18,20
5,4,3,15,6,8,2,1,18,17,14,13,12,11,10,9,20,16,7,19
6,8,1,9,15,10,2,17,5,3,11,4,19,14,7,18,20,16,13,12
1,5,3,6,14,10,16,15,12,11,4,2,18,7,17,19,13,8,20,9
3,2,1,14,13,12,4,11,6,5,17,7,18,9,16,8,19,15,10,20
1,2,3,4,5,11,13,14,15,17,18,19,6,16,7,12,8,20,9,10
14,11,3,8,7,4,12,10,6,2,1,15,5,18,17,16,13,9,19,20
2,10,5,11,15,9,1,14,13,12,16,8,6,19,4,20,17,3,18,7
2,5,8,6,9,1,18,4,12,7,3,15,13,11,17,10,20,16,14,19
1,2,3,5,6,8,9,10,11,7,4,14,15,16,12,17,13,18,19,20
2,1,8,6,4,15,5,11,16,7,12,3,17,18,13,14,10,9,20,19
1,3,2,9,16,8,7,14,11,6,5,4,19,15,13,20,12,10,18,17
2,3,6,7,13,5,4,9,15,1,16,14,8,12,11,19,17,10,18,20
1,14,19,5,13,7,10,2,17,18,11,3,15,16,9,12,4,6,20,8
6,1,5,2,14,13,10,12,11,7,3,4,15,8,16,9,18,19,20,17
3,1,6,2,14,7,11,4,15,5,13,18,19,20,8,12,10,16,9,17
3,4,2,1,12,11,9,10,8,6,5,17,7,14,16,18,15,19,13,20
1,2,3,12,11,5,14,17,4,19,15,16,10,7,6,8,9,20,18,13
12,2,6,3,7,13,1,14,19,16,17,15,18,9,4,10,5,11,8,20
1,2,3,7,8,10,11,9,16,12,15,5,17,19,4,6,20,13,14,18
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2,6,7,9,10,3,11,5,13,4,14,17,12,8,18,19,15,16,20
1,2,3,4,8,6,15,5,12,7,13,16,11,17,9,10,18,14,19,20
1,2,3,4,7,8,9,11,13,15,16,19,6,5,10,17,12,18,14,20
1,6,5,4,7,16,15,3,2,13,12,11,9,8,19,18,10,14,17,20
1,2,8,3,7,13,14,10,4,20,11,5,15,9,16,17,12,6,18,19
19,1,18,12,16,9,2,17,11,14,5,6,20,8,3,7,15,4,10,13
9,10,11,2,5,4,3,1,14,12,20,13,6,17,19,8,7,18,15,16
