6,1,2,3,13,8,14,11,12,19,5,10,16,9,7,17,15,4,18,20
17,1,7,11,6,3,13,4,18,9,12,16,19,2,5,10,15,14,8,20
1,4,8,5,3,11,6,2,13,9,17,10,12,7,18,15,16,14,19,20
1,2,3,5,7,12,13,14,15,16,10,18,19,4,17,6,8,9,11,20
1,2,3,5,6,7,8,9,11,12,13,14,15,10,16,17,18,19,20,4
1,2,8,3,18,13,16,4,5,6,20,19,7,15,12,14,17,9,11,10
1,10,15,12,2,11,3,8,16,7,4,5,20,13,14,9,19,18,17,6
4,2,1,13,12,5,14,6,3,11,18,15,8,17,7,19,16,9,20,10
1,6,4,2,7,3,8,17,10,9,5,11,13,14,15,12,16,19,20,18
1,2,3,5,6,14,11,13,16,17,15,4,7,8,19,18,9,10,12,20
1,3,6,4,5,2,9,16,18,13,7,8,15,11,12,17,10,14,19,20
16,15,8,11,13,4,5,18,12,3,7,1,2,20,17,6,14,10,9,19
4,14,11,12,15,18,17,3,19,10,9,2,5,8,1,6,20,13,7,16
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2,8,9,10,5,7,6,15,3,4,13,11,14,12,16,17,18,19,20
16,17,1,2,15,5,8,12,7,3,6,18,19,13,11,4,14,9,10,20
18,2,12,4,5,7,3,11,15,6,8,10,1,9,13,14,16,19,17,20
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2,4,6,5,10,14,18,3,19,8,7,11,12,15,9,17,13,16,20
1,2,3,4,7,8,9,11,12,5,13,6,14,15,16,10,17,18,19,20
1,2,3,5,6,8,9,10,4,12,11,7,14,16,15,13,17,18,19,20
1,2,3,7,8,9,10,11,5,4,13,6,14,15,16,12,17,18,19,20
1,6,7,2,9,3,10,4,13,8,16,11,19,14,12,15,5,17,18,20
5,4,3,1,15,2,6,18,8,17,14,13,9,10,20,7,11,12,16,19
6,8,1,15,9,2,10,17,3,5,4,11,19,14,7,18,20,16,13,12
1,5,3,6,10,14,16,15,11,12,4,2,18,7,17,19,13,8,20,9
3,2,1,14,13,12,4,11,6,5,17,7,18,9,8,16,19,15,10,20
1,2,3,4,5,11,13,14,15,17,18,19,16,6,7,12,8,20,9,10
11,14,3,8,4,7,12,10,6,1,2,15,5,18,17,16,13,9,19,20
2,10,5,11,15,9,1,13,14,12,16,6,8,4,19,20,17,3,18,7
2,5,8,6,9,1,18,4,3,7,12,15,13,11,17,10,20,16,14,19
1,2,3,5,6,8,9,10,11,4,7,14,15,16,12,17,13,18,19,20
1,2,8,6,4,15,5,11,16,7,3,12,17,18,13,14,10,9,20,19
1,3,2,9,16,7,8,5,6,14,11,4,19,15,13,20,12,10,18,17
2,3,6,13,7,4,5,15,9,1,16,8,14,11,12,10,19,17,18,20
1,14,19,5,13,7,10,2,17,18,11,3,15,16,12,9,4,6,20,8
1,6,2,5,14,13,10,12,3,11,7,4,15,8,16,9,18,19,20,17
3,1,6,2,14,7,11,4,15,13,5,18,19,20,8,10,12,16,9,17
3,2,4,1,12,11,9,10,8,6,5,7,17,14,16,18,15,13,19,20
1,2,3,12,11,5,14,17,4,19,15,16,7,10,6,8,9,20,13,18
12,2,6,3,7,13,1,14,19,16,17,15,18,9,4,10,5,11,8,20
1,2,3,7,8,10,9,11,16,12,15,5,17,19,4,6,20,13,14,18
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2,6,7,9,3,10,11,5,4,13,14,8,17,12,18,19,15,16,20
1,2,3,4,8,6,15,5,12,7,13,16,11,9,17,10,18,14,19,20
1,2,3,4,7,8,9,11,13,15,16,19,6,5,17,10,18,12,14,20
1,6,5,4,2,3,7,16,15,13,12,11,8,9,19,18,10,14,17,20
1,2,8,3,7,13,14,4,20,10,5,11,9,15,16,12,17,6,18,19
19,1,18,12,16,9,2,17,11,14,5,6,20,3,8,7,15,4,10,13
9,10,2,11,4,5,1,3,14,20,12,6,13,17,19,7,8,18,15,16
