1,16,2,15,14,13,10,20,12,8,11,17,4,3,18,9,6,5,19,7
8,4,13,2,7,10,1,12,9,11,15,6,17,18,19,20,5,3,14,16
10,11,4,7,9,15,19,1,14,2,16,13,8,6,20,17,3,12,5,18
1,5,6,15,12,18,7,17,2,13,11,3,10,8,14,9,16,19,4,20
13,3,1,17,5,8,12,16,10,19,14,7,2,15,4,6,20,18,9,11
1,2,4,5,8,9,10,13,15,16,6,12,14,3,7,11,17,18,19,20
1,11,12,9,19,5,6,15,18,2,3,14,13,16,10,7,4,17,8,20
20,7,1,4,13,3,12,9,11,6,14,10,15,17,18,19,2,8,5,16
1,11,9,5,6,7,8,10,2,13,18,15,20,12,16,17,4,14,3,19
18,11,15,9,6,5,16,7,8,2,1,12,20,4,14,17,10,3,19,13
11,13,10,9,16,1,18,7,20,12,14,3,5,15,2,17,4,8,6,19
1,4,2,3,6,7,13,12,5,16,11,15,19,18,9,10,17,8,14,20
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
15,16,19,20,1,2,3,4,5,6,7,8,9,10,11,12,13,14,17,18
1,4,20,11,3,5,18,6,7,9,13,14,10,15,16,17,2,8,12,19
1,4,5,2,11,10,15,9,8,7,19,12,6,13,16,3,17,14,18,20
19,6,5,20,1,2,3,7,8,9,10,11,12,13,14,15,16,17,18,4
2,8,11,9,5,4,1,15,12,18,14,13,16,19,7,17,6,3,20,10
7,12,6,3,9,1,16,11,14,17,15,18,13,4,2,10,8,19,20,5
7,8,9,10,19,20,1,4,13,15,11,16,12,2,5,6,14,17,18,3
1,4,5,6,9,10,13,14,15,18,2,3,7,8,11,12,16,17,19,20
1,20,18,2,4,10,7,8,13,19,5,12,16,17,6,3,9,15,14,11
1,6,20,2,7,12,18,9,10,15,17,3,13,14,4,5,11,16,19,8
1,2,3,4,5,11,15,18,19,20,13,14,16,8,10,7,6,9,12,17
1,2,3,6,11,15,19,7,9,10,12,13,16,18,4,5,8,14,17,20
11,18,7,19,17,3,14,5,20,8,15,4,1,12,2,6,10,9,16,13
4,18,14,5,6,1,11,10,7,19,16,20,3,15,17,2,9,8,12,13
1,2,4,12,13,19,17,3,8,11,10,16,14,6,5,18,9,7,20,15
3,15,6,13,1,2,7,11,16,17,9,12,14,18,19,5,4,8,10,20
1,2,3,6,7,9,13,14,15,16,17,18,11,12,19,4,5,8,10,20
1,14,11,13,2,17,15,16,9,18,19,5,8,3,4,7,10,12,6,20
18,11,1,3,14,7,2,6,16,17,5,19,13,20,4,10,15,9,8,12
18,11,5,13,17,3,12,1,9,10,6,19,20,16,7,14,8,2,4,15
1,5,10,19,2,16,15,13,6,7,12,3,9,11,4,18,17,20,8,14
1,14,20,2,3,13,19,17,18,15,6,8,5,10,7,4,9,11,12,16
1,2,6,7,9,11,13,14,15,16,17,18,3,4,5,8,10,12,19,20
5,9,8,4,11,15,3,2,13,7,1,10,14,16,17,18,19,20,6,12
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2,3,5,6,7,8,9,11,12,13,15,16,18,19,4,10,14,17,20
8,20,9,17,7,14,3,12,1,11,2,18,10,19,16,13,4,6,5,15
15,2,4,5,6,9,7,10,17,18,1,8,11,12,13,14,16,19,3,20
1,7,10,5,15,19,13,14,11,2,12,3,8,18,4,6,9,16,17,20
1,2,4,11,12,13,15,18,19,3,5,7,8,9,10,14,16,17,6,20
5,1,16,13,12,15,19,10,8,2,9,14,6,11,17,20,3,7,4,18
1,2,6,8,13,16,14,10,15,3,4,7,9,11,12,17,18,5,19,20
3,2,11,8,10,17,1,18,15,16,14,13,9,7,5,6,4,20,19,12
1,3,16,8,12,13,7,11,10,5,2,15,14,18,6,17,4,9,19,20
4,18,6,13,12,17,8,19,2,3,15,16,11,14,10,9,20,5,7,1
1,2,7,14,15,16,12,13,4,8,10,19,3,5,9,11,17,18,6,20
3,11,1,2,6,13,15,12,16,7,8,9,10,14,17,18,19,4,5,20
2,16,7,1,4,11,6,10,3,19,12,14,15,5,17,18,9,8,20,13
1,2,3,10,11,20,9,12,15,18,13,16,4,5,6,7,8,14,17,19
1,2,7,15,16,12,5,11,9,10,8,13,3,14,17,18,19,4,6,20
1,13,14,17,8,16,15,10,19,4,11,5,2,3,18,9,7,6,20,12
3,1,16,7,15,17,4,5,9,2,18,6,12,13,19,11,10,8,20,14
1,2,3,4,5,6,8,11,13,15,7,9,10,12,14,16,17,18,19,20
14,5,9,15,12,6,19,13,1,3,2,7,16,4,10,18,8,11,20,17
